Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601377337943,29/09/2020 11:02:17,1601377337910,1,29/09/2020 12:02:17,10169,131,questionnaire-vwz9,,6998766,5e234e6d06121f5eceaba7f1,2021063,,complete,,5f73134049ad1d037aa17958,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1280x720,1280x610,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601377357843,29/09/2020 11:02:37,1601377357710,1,29/09/2020 12:02:37,10169,131,questionnaire-vwz9,,6998766,5e234e6d06121f5eceaba7f1,2021063,,complete,,5f73134049ad1d037aa17958,computer,Desktop or Laptop,Windows 10,Edge 85.0.564.63,1280x720,1263x610,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,19801
1,1601377367422,29/09/2020 11:02:47,1601377368458,1,29/09/2020 12:02:48,10169,131,questionnaire-vwz9,,6998778,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1536x750,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601377383127,29/09/2020 11:03:03,1601377384197,1,29/09/2020 12:03:04,10169,131,questionnaire-vwz9,,6998778,5e6ea8b7445f70000c5c4f0a,2021071,,complete,,5f731353e8352d037459758d,computer,Desktop or Laptop,Windows 10,Firefox 80.0,1536x864,1519x750,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,15739
1,1601377402581,29/09/2020 11:03:22,1601377401387,1,29/09/2020 12:03:21,10169,131,questionnaire-vwz9,,6998798,5e3caa100ee0a20a09e1da1e,2021078,,complete,,5f73134057c8d103252b04ab,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x625,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601377419305,29/09/2020 11:03:39,1601377418078,1,29/09/2020 12:03:38,10169,131,questionnaire-vwz9,,6998798,5e3caa100ee0a20a09e1da1e,2021078,,complete,,5f73134057c8d103252b04ab,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1349x625,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,16692
1,1601377418523,29/09/2020 11:03:38,1601377420182,1,29/09/2020 12:03:40,10169,131,questionnaire-vwz9,,6998802,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x754,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601377435539,29/09/2020 11:03:55,1601377437230,1,29/09/2020 12:03:57,10169,131,questionnaire-vwz9,,6998802,5f709c84b22a0066f404f56f,2021074,,complete,,5f73134c43378e04301db2ae,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x754,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,17049
1,1601377427662,29/09/2020 11:03:47,1601377427580,1,29/09/2020 12:03:47,10169,131,questionnaire-vwz9,,6998807,5e5ca57efdb87e46b455873e,2021066,,complete,,5f731345c8f2bb040e3e6378,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x722,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601377433262,29/09/2020 11:03:53,1601377433243,1,29/09/2020 12:03:53,10169,131,questionnaire-vwz9,,6998807,5e5ca57efdb87e46b455873e,2021066,,complete,,5f731345c8f2bb040e3e6378,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x722,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,5664
1,1601467441308,30/09/2020 12:04:01,1601467441159,1,30/09/2020 13:04:01,10169,131,questionnaire-vwz9,,7016294,5f6bc9bc3c5b79139c01bf8c,2028970,,complete,,5f7473740f86730008e837ca,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x699,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467452487,30/09/2020 12:04:12,1601467452394,1,30/09/2020 13:04:12,10169,131,questionnaire-vwz9,,7016294,5f6bc9bc3c5b79139c01bf8c,2028970,,complete,,5f7473740f86730008e837ca,computer,Desktop or Laptop,Mac OS 10.15.6,Chrome 85.0.4183.121,1440x900,1440x699,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,11235
1,1601467499126,30/09/2020 12:04:59,1601467499088,1,30/09/2020 13:04:59,10169,131,questionnaire-vwz9,,7016330,5a69d77a56585a0001633482,2028966,,complete,,5f74736b0584ae01bfd11d67,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1600x900,1600x757,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467519785,30/09/2020 12:05:19,1601467519778,1,30/09/2020 13:05:19,10169,131,questionnaire-vwz9,,7016330,5a69d77a56585a0001633482,2028966,,complete,,5f74736b0584ae01bfd11d67,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1600x900,1583x757,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,20690
1,1601467500704,30/09/2020 12:05:00,1601467497001,1,30/09/2020 13:04:57,10169,131,questionnaire-vwz9,,7016333,5afbf02302b1b5000103e313,2028956,,complete,,5f74735ddc69c6015acb5e34,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467512071,30/09/2020 12:05:12,1601467508408,1,30/09/2020 13:05:08,10169,131,questionnaire-vwz9,,7016333,5afbf02302b1b5000103e313,2028956,,complete,,5f74735ddc69c6015acb5e34,computer,Desktop or Laptop,Windows 7,Chrome 85.0.4183.121,1920x1080,1903x969,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,11407
1,1601467532097,30/09/2020 12:05:32,1601467531269,1,30/09/2020 13:05:31,10169,131,questionnaire-vwz9,,7016357,5d920df12b679a00182bbc73,2028973,,complete,,5f747382c1eb870166e8ab56,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x722,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467544062,30/09/2020 12:05:44,1601467543264,1,30/09/2020 13:05:43,10169,131,questionnaire-vwz9,,7016357,5d920df12b679a00182bbc73,2028973,,complete,,5f747382c1eb870166e8ab56,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1519x722,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,11996
1,1601467573480,30/09/2020 12:06:13,1601467573308,1,30/09/2020 13:06:13,10169,131,questionnaire-vwz9,,7016395,5f3d7f20ca5fd8141eb9bf97,2028972,,complete,,5f747373e9dbc50112e2e1a2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467579671,30/09/2020 12:06:19,1601467579602,1,30/09/2020 13:06:19,10169,131,questionnaire-vwz9,,7016395,5f3d7f20ca5fd8141eb9bf97,2028972,,complete,,5f747373e9dbc50112e2e1a2,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1903x937,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,6294
1,1601467579310,30/09/2020 12:06:19,1601467581537,1,30/09/2020 13:06:21,10169,131,questionnaire-vwz9,,7016399,5e22e7bbd727e957d3337b47,2028964,,complete,,5f74736432763600083da15c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467597315,30/09/2020 12:06:37,1601467599570,1,30/09/2020 13:06:39,10169,131,questionnaire-vwz9,,7016399,5e22e7bbd727e957d3337b47,2028964,,complete,,5f74736432763600083da15c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1903x969,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,18033
1,1601467652524,30/09/2020 12:07:32,1601467651561,1,30/09/2020 13:07:31,10169,131,questionnaire-vwz9,,7016441,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467668127,30/09/2020 12:07:48,1601467667073,1,30/09/2020 13:07:47,10169,131,questionnaire-vwz9,,7016441,5ef8bf948a48ac03adaad640,2028981,,complete,,5f74736d7d5b8f01b6185f13,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1536x864,1536x738,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,15512
1,1601467657961,30/09/2020 12:07:37,1601467658276,1,30/09/2020 13:07:38,10169,131,questionnaire-vwz9,,7016444,5ece74091d05ea23ad3e37ab,2028965,,complete,,5f747367b20f4e01bf5fd67a,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1536x750,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467674059,30/09/2020 12:07:54,1601467674393,1,30/09/2020 13:07:54,10169,131,questionnaire-vwz9,,7016444,5ece74091d05ea23ad3e37ab,2028965,,complete,,5f747367b20f4e01bf5fd67a,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1536x864,1519x750,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,16117
1,1601467717493,30/09/2020 12:08:37,1601467717352,1,30/09/2020 13:08:37,10169,131,questionnaire-vwz9,,7016474,5f5a2b731bd09e0916838391,2028998,,complete,,5f74743031df970119ebe0fe,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467754479,30/09/2020 12:09:14,1601467754367,1,30/09/2020 13:09:14,10169,131,questionnaire-vwz9,,7016474,5f5a2b731bd09e0916838391,2028998,,complete,,5f74743031df970119ebe0fe,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1903x969,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,37016
1,1601467742828,30/09/2020 12:09:02,1601467743442,1,30/09/2020 13:09:03,10169,131,questionnaire-vwz9,,7016497,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467759558,30/09/2020 12:09:19,1601467760200,1,30/09/2020 13:09:20,10169,131,questionnaire-vwz9,,7016497,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1903x937,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,16759
1,1601467856559,30/09/2020 12:10:56,1601467856084,1,30/09/2020 13:10:56,10169,131,questionnaire-vwz9,,7016578,5f03771f713311584afed791,2028988,,complete,,5f7473552209130161c4126d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467890618,30/09/2020 12:11:30,1601467890176,1,30/09/2020 13:11:30,10169,131,questionnaire-vwz9,,7016578,5f03771f713311584afed791,2028988,,complete,,5f7473552209130161c4126d,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1903x937,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,34092
1,1601467918780,30/09/2020 12:11:58,1601467918477,1,30/09/2020 13:11:58,10169,131,questionnaire-vwz9,,7016617,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1366x654,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467988584,30/09/2020 12:13:08,1601467988356,1,30/09/2020 13:13:08,10169,131,questionnaire-vwz9,,7016617,5f41622c14f78c2fc7979f9f,2028997,,complete,,5f74736ce30c2e01c0d794fb,computer,Desktop or Laptop,Windows 10,Firefox 81.0,1366x768,1349x654,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,69879
1,1601547435885,01/10/2020 10:17:15,1601547437045,1,01/10/2020 11:17:17,10169,131,questionnaire-vwz9,,7030354,5ec357dc000851000c8f1c97,2033248,,complete,,5f75ab810b4b1c237f63cc6c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1536x792,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601547447423,01/10/2020 10:17:27,1601547448607,1,01/10/2020 11:17:28,10169,131,questionnaire-vwz9,,7030354,5ec357dc000851000c8f1c97,2033248,,complete,,5f75ab810b4b1c237f63cc6c,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1536x864,1519x792,Test_Checkpoint,F-1. Distractor__Ins,13,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,11562
1,1601547643992,01/10/2020 10:20:43,1601547643034,1,01/10/2020 11:20:43,10169,131,questionnaire-vwz9,,7030433,5ebfaf1cad521c3a0deb76e2,2033265,,complete,,5f75ac4b45678023c2304e81,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1366x768,1366x617,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601547655902,01/10/2020 10:20:55,1601547655008,1,01/10/2020 11:20:55,10169,131,questionnaire-vwz9,,7030433,5ebfaf1cad521c3a0deb76e2,2033265,,complete,,5f75ac4b45678023c2304e81,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1366x768,1366x617,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,11974
1,1601548054688,01/10/2020 10:27:34,1601548054656,1,01/10/2020 11:27:34,10169,131,questionnaire-vwz9,,7030556,5e249bc4292336713bc67cc3,2033305,,complete,,5f75ad92414cf82464b5a5d9,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1366x657,Test_Checkpoint,F-1. Distractor__Ins,13,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
